,Sex,State,Age Group,Year,Deaths_x,Population,Crude Rate_x,Deaths_y,Crude Rate_y
11898,,Indiana,70-74 yrs,2003.0,0,183968,0.0,0,0.0
11899,Males,Indiana,75-79 yrs,2003.0,0,66287,0.0,0,0.0
11900,Females,Indiana,75-79 yrs,2003.0,0,95352,0.0,0,0.0
11901,,Indiana,75-79 yrs,2003.0,0,161639,0.0,0,0.0
11902,Males,Indiana,80-84 yrs,2003.0,0,41909,0.0,0,0.0
11903,Females,Indiana,80-84 yrs,2003.0,0,72827,0.0,0,0.0
11904,,Indiana,80-84 yrs,2003.0,0,114736,0.0,0,0.0
11905,Males,Indiana,85+ yrs,2003.0,0,27216,0.0,0,0.0
11906,Females,Indiana,85+ yrs,2003.0,0,68706,0.0,0,0.0
11907,,Indiana,85+ yrs,2003.0,0,95922,0.0,0,0.0
11908,Males,Indiana,Unknown yrs,2003.0,0,.,0.0,0,0.0
11909,,Indiana,Unknown yrs,2003.0,0,.,0.0,0,0.0
11910,Males,Iowa,00-04 yrs,2003.0,0,96445,0.0,0,0.0
11911,Females,Iowa,00-04 yrs,2003.0,0,92277,0.0,0,0.0
11912,,Iowa,00-04 yrs,2003.0,0,188722,0.0,0,0.0
11913,Males,Iowa,05-09 yrs,2003.0,0,98871,0.0,0,0.0
11914,Females,Iowa,05-09 yrs,2003.0,0,93870,0.0,0,0.0
11915,,Iowa,05-09 yrs,2003.0,0,192741,0.0,0,0.0
11916,Males,Iowa,10-14 yrs,2003.0,0,108643,0.0,0,0.0
11917,Females,Iowa,10-14 yrs,2003.0,0,102776,0.0,0,0.0
11918,,Iowa,10-14 yrs,2003.0,0,211419,0.0,0,0.0
11919,Males,Iowa,15-19 yrs,2003.0,0,113166,0.0,0,0.0
11920,Females,Iowa,15-19 yrs,2003.0,0,107851,0.0,0,0.0
11921,,Iowa,15-19 yrs,2003.0,0,221017,0.0,0,0.0
11922,Males,Iowa,20-24 yrs,2003.0,0,112255,0.0,0,0.0
11923,Females,Iowa,20-24 yrs,2003.0,0,105938,0.0,0,0.0
11924,,Iowa,20-24 yrs,2003.0,0,218193,0.0,0,0.0
11925,Males,Iowa,25-29 yrs,2003.0,0,85210,0.0,0,0.0
11926,Females,Iowa,25-29 yrs,2003.0,0,81954,0.0,0,0.0
11927,,Iowa,25-29 yrs,2003.0,0,167164,0.0,0,0.0
11928,Males,Iowa,30-34 yrs,2003.0,0,93799,0.0,0,0.0
11929,Females,Iowa,30-34 yrs,2003.0,0,90538,0.0,0,0.0
11930,,Iowa,30-34 yrs,2003.0,0,184337,0.0,0,0.0
11931,Males,Iowa,35-39 yrs,2003.0,0,97350,0.0,0,0.0
11932,Females,Iowa,35-39 yrs,2003.0,0,95479,0.0,0,0.0
11933,,Iowa,35-39 yrs,2003.0,0,192829,0.0,0,0.0
11934,Males,Iowa,40-44 yrs,2003.0,0,111686,0.0,0,0.0
11935,Females,Iowa,40-44 yrs,2003.0,0,112467,0.0,0,0.0
11936,,Iowa,40-44 yrs,2003.0,0,224153,0.0,0,0.0
11937,Males,Iowa,45-49 yrs,2003.0,0,111167,0.0,0,0.0
11938,Females,Iowa,45-49 yrs,2003.0,0,110266,0.0,0,0.0
11939,,Iowa,45-49 yrs,2003.0,0,221433,0.0,0,0.0
11940,Males,Iowa,50-54 yrs,2003.0,0,100179,0.0,0,0.0
11941,Females,Iowa,50-54 yrs,2003.0,0,98637,0.0,0,0.0
11942,,Iowa,50-54 yrs,2003.0,0,198816,0.0,0,0.0
11943,Males,Iowa,55-59 yrs,2003.0,0,78671,0.0,0,0.0
11944,Females,Iowa,55-59 yrs,2003.0,0,80361,0.0,0,0.0
11945,,Iowa,55-59 yrs,2003.0,0,159032,0.0,0,0.0
11946,Males,Iowa,60-64 yrs,2003.0,0,61822,0.0,0,0.0
11947,Females,Iowa,60-64 yrs,2003.0,0,65597,0.0,0,0.0
11948,,Iowa,60-64 yrs,2003.0,0,127419,0.0,0,0.0
11949,Males,Iowa,65-69 yrs,2003.0,0,50444,0.0,0,0.0
11950,Females,Iowa,65-69 yrs,2003.0,0,57169,0.0,0,0.0
11951,,Iowa,65-69 yrs,2003.0,0,107613,0.0,0,0.0
11952,Males,Iowa,70-74 yrs,2003.0,0,44035,0.0,0,0.0
11953,Females,Iowa,70-74 yrs,2003.0,0,54717,0.0,0,0.0
11954,,Iowa,70-74 yrs,2003.0,0,98752,0.0,0,0.0
11955,Males,Iowa,75-79 yrs,2003.0,0,38617,0.0,0,0.0
11956,Females,Iowa,75-79 yrs,2003.0,0,52107,0.0,0,0.0
11957,,Iowa,75-79 yrs,2003.0,0,90724,0.0,0,0.0
11958,Males,Iowa,80-84 yrs,2003.0,0,26388,0.0,0,0.0
11959,Females,Iowa,80-84 yrs,2003.0,0,43870,0.0,0,0.0
11960,,Iowa,80-84 yrs,2003.0,0,70258,0.0,0,0.0
11961,Males,Iowa,85+ yrs,2003.0,0,19344,0.0,0,0.0
11962,Females,Iowa,85+ yrs,2003.0,0,48033,0.0,0,0.0
11963,,Iowa,85+ yrs,2003.0,0,67377,0.0,0,0.0
11964,Males,Kansas,00-04 yrs,2003.0,0,98519,0.0,0,0.0
11965,Females,Kansas,00-04 yrs,2003.0,0,93665,0.0,0,0.0
11966,,Kansas,00-04 yrs,2003.0,0,192184,0.0,0,0.0
11967,Males,Kansas,05-09 yrs,2003.0,0,97391,0.0,0,0.0
11968,Females,Kansas,05-09 yrs,2003.0,0,91844,0.0,0,0.0
11969,,Kansas,05-09 yrs,2003.0,0,189235,0.0,0,0.0
11970,Males,Kansas,10-14 yrs,2003.0,0,103924,0.0,0,0.0
11971,Females,Kansas,10-14 yrs,2003.0,0,98619,0.0,0,0.0
11972,,Kansas,10-14 yrs,2003.0,0,202543,0.0,0,0.0
11973,Males,Kansas,15-19 yrs,2003.0,0,108598,0.0,10,9.21
11974,Females,Kansas,15-19 yrs,2003.0,0,101716,0.0,0,0.0
11975,,Kansas,15-19 yrs,2003.0,0,210314,0.0,S,0.0
11976,Males,Kansas,20-24 yrs,2003.0,16,106070,15.08,19,17.91
11977,Females,Kansas,20-24 yrs,2003.0,0,100429,0.0,0,0.0
11978,,Kansas,20-24 yrs,2003.0,S,206499,0.0,S,0.0
11979,Males,Kansas,25-29 yrs,2003.0,10,83033,12.04,12,14.45
11980,Females,Kansas,25-29 yrs,2003.0,0,80009,0.0,0,0.0
11981,,Kansas,25-29 yrs,2003.0,S,163042,0.0,S,0.0
11982,Males,Kansas,30-34 yrs,2003.0,0,90439,0.0,0,0.0
11983,Females,Kansas,30-34 yrs,2003.0,0,87629,0.0,0,0.0
11984,,Kansas,30-34 yrs,2003.0,0,178068,0.0,0,0.0
11985,Males,Kansas,35-39 yrs,2003.0,12,91003,13.19,14,15.38
11986,Females,Kansas,35-39 yrs,2003.0,0,90067,0.0,0,0.0
11987,,Kansas,35-39 yrs,2003.0,S,181070,0.0,S,0.0
11988,Males,Kansas,40-44 yrs,2003.0,0,104197,0.0,0,0.0
11989,Females,Kansas,40-44 yrs,2003.0,0,106239,0.0,0,0.0
11990,,Kansas,40-44 yrs,2003.0,0,210436,0.0,11,5.23
11991,Males,Kansas,45-49 yrs,2003.0,0,103193,0.0,0,0.0
11992,Females,Kansas,45-49 yrs,2003.0,0,103117,0.0,0,0.0
11993,,Kansas,45-49 yrs,2003.0,0,206310,0.0,10,4.85
11994,Males,Kansas,50-54 yrs,2003.0,0,89223,0.0,0,0.0
11995,Females,Kansas,50-54 yrs,2003.0,0,88731,0.0,0,0.0
11996,,Kansas,50-54 yrs,2003.0,0,177954,0.0,0,0.0
11997,Males,Kansas,55-59 yrs,2003.0,0,70182,0.0,0,0.0
11998,Females,Kansas,55-59 yrs,2003.0,0,72027,0.0,0,0.0
11999,,Kansas,55-59 yrs,2003.0,0,142209,0.0,0,0.0
12000,Males,Kansas,60-64 yrs,2003.0,0,52513,0.0,0,0.0
12001,Females,Kansas,60-64 yrs,2003.0,0,55989,0.0,0,0.0
12002,,Kansas,60-64 yrs,2003.0,0,108502,0.0,0,0.0
12003,Males,Kansas,65-69 yrs,2003.0,0,42060,0.0,0,0.0
12004,Females,Kansas,65-69 yrs,2003.0,0,47413,0.0,0,0.0
12005,,Kansas,65-69 yrs,2003.0,0,89473,0.0,0,0.0
12006,Males,Kansas,70-74 yrs,2003.0,0,36652,0.0,0,0.0
12007,Females,Kansas,70-74 yrs,2003.0,0,45373,0.0,0,0.0
12008,,Kansas,70-74 yrs,2003.0,0,82025,0.0,0,0.0
12009,Males,Kansas,75-79 yrs,2003.0,0,31817,0.0,0,0.0
12010,Females,Kansas,75-79 yrs,2003.0,0,42264,0.0,0,0.0
12011,,Kansas,75-79 yrs,2003.0,0,74081,0.0,0,0.0
12012,Males,Kansas,80-84 yrs,2003.0,0,21463,0.0,0,0.0
12013,Females,Kansas,80-84 yrs,2003.0,0,35055,0.0,0,0.0
12014,,Kansas,80-84 yrs,2003.0,0,56518,0.0,0,0.0
12015,Males,Kansas,85+ yrs,2003.0,0,15312,0.0,0,0.0
12016,Females,Kansas,85+ yrs,2003.0,0,37229,0.0,0,0.0
12017,,Kansas,85+ yrs,2003.0,0,52541,0.0,0,0.0
12018,Males,Kentucky,00-04 yrs,2003.0,0,138388,0.0,0,0.0
12019,Females,Kentucky,00-04 yrs,2003.0,0,131750,0.0,0,0.0
12020,,Kentucky,00-04 yrs,2003.0,0,270138,0.0,11,4.07
12021,Males,Kentucky,05-09 yrs,2003.0,0,139072,0.0,0,0.0
12022,Females,Kentucky,05-09 yrs,2003.0,0,131702,0.0,0,0.0
12023,,Kentucky,05-09 yrs,2003.0,0,270774,0.0,0,0.0
12024,Males,Kentucky,10-14 yrs,2003.0,0,148237,0.0,0,0.0
12025,Females,Kentucky,10-14 yrs,2003.0,0,140293,0.0,0,0.0
12026,,Kentucky,10-14 yrs,2003.0,0,288530,0.0,0,0.0
12027,Males,Kentucky,15-19 yrs,2003.0,0,146278,0.0,10,6.84
12028,Females,Kentucky,15-19 yrs,2003.0,0,137147,0.0,0,0.0
12029,,Kentucky,15-19 yrs,2003.0,0,283425,0.0,S,0.0
12030,Males,Kentucky,20-24 yrs,2003.0,16,150928,10.6,21,13.91
12031,Females,Kentucky,20-24 yrs,2003.0,0,149498,0.0,0,0.0
12032,,Kentucky,20-24 yrs,2003.0,S,300426,0.0,S,0.0
12033,Males,Kentucky,25-29 yrs,2003.0,13,131258,9.9,15,11.43
12034,Females,Kentucky,25-29 yrs,2003.0,0,131109,0.0,0,0.0
12035,,Kentucky,25-29 yrs,2003.0,S,262367,0.0,S,0.0
12036,Males,Kentucky,30-34 yrs,2003.0,17,144727,11.75,21,14.51
12037,Females,Kentucky,30-34 yrs,2003.0,0,143249,0.0,0,0.0
12038,,Kentucky,30-34 yrs,2003.0,S,287976,0.0,S,0.0
12039,Males,Kentucky,35-39 yrs,2003.0,15,148408,10.11,20,13.48
12040,Females,Kentucky,35-39 yrs,2003.0,0,150027,0.0,0,0.0
12041,,Kentucky,35-39 yrs,2003.0,S,298435,0.0,S,0.0
12042,Males,Kentucky,40-44 yrs,2003.0,0,158705,0.0,13,8.19
12043,Females,Kentucky,40-44 yrs,2003.0,0,163097,0.0,0,0.0
12044,,Kentucky,40-44 yrs,2003.0,10,321802,3.11,S,0.0
12045,Males,Kentucky,45-49 yrs,2003.0,0,154455,0.0,12,7.77
12046,Females,Kentucky,45-49 yrs,2003.0,0,159599,0.0,0,0.0
12047,,Kentucky,45-49 yrs,2003.0,0,314054,0.0,S,0.0
12048,Males,Kentucky,50-54 yrs,2003.0,0,138575,0.0,0,0.0
12049,Females,Kentucky,50-54 yrs,2003.0,0,143341,0.0,0,0.0
12050,,Kentucky,50-54 yrs,2003.0,0,281916,0.0,11,3.9
12051,Males,Kentucky,55-59 yrs,2003.0,0,114596,0.0,0,0.0
12052,Females,Kentucky,55-59 yrs,2003.0,0,121026,0.0,0,0.0
12053,,Kentucky,55-59 yrs,2003.0,0,235622,0.0,12,5.09
12054,Males,Kentucky,60-64 yrs,2003.0,0,89931,0.0,0,0.0
12055,Females,Kentucky,60-64 yrs,2003.0,0,98040,0.0,0,0.0
12056,,Kentucky,60-64 yrs,2003.0,0,187971,0.0,0,0.0
12057,Males,Kentucky,65-69 yrs,2003.0,0,69829,0.0,0,0.0
12058,Females,Kentucky,65-69 yrs,2003.0,0,80332,0.0,0,0.0
12059,,Kentucky,65-69 yrs,2003.0,0,150161,0.0,0,0.0
12060,Males,Kentucky,70-74 yrs,2003.0,0,55879,0.0,0,0.0
12061,Females,Kentucky,70-74 yrs,2003.0,0,70827,0.0,0,0.0
12062,,Kentucky,70-74 yrs,2003.0,0,126706,0.0,0,0.0
12063,Males,Kentucky,75-79 yrs,2003.0,0,43026,0.0,0,0.0
12064,Females,Kentucky,75-79 yrs,2003.0,0,61965,0.0,0,0.0
12065,,Kentucky,75-79 yrs,2003.0,0,104991,0.0,0,0.0
12066,Males,Kentucky,80-84 yrs,2003.0,0,26471,0.0,0,0.0
12067,Females,Kentucky,80-84 yrs,2003.0,0,46835,0.0,0,0.0
12068,,Kentucky,80-84 yrs,2003.0,0,73306,0.0,0,0.0
12069,Males,Kentucky,85+ yrs,2003.0,0,16099,0.0,0,0.0
12070,Females,Kentucky,85+ yrs,2003.0,0,42471,0.0,0,0.0
12071,,Kentucky,85+ yrs,2003.0,0,58570,0.0,0,0.0
12072,Males,Louisiana,00-04 yrs,2003.0,0,163713,0.0,0,0.0
12073,Females,Louisiana,00-04 yrs,2003.0,0,156643,0.0,0,0.0
12074,,Louisiana,00-04 yrs,2003.0,0,320356,0.0,11,3.43
12075,Males,Louisiana,05-09 yrs,2003.0,0,160055,0.0,0,0.0
12076,Females,Louisiana,05-09 yrs,2003.0,0,154056,0.0,0,0.0
12077,,Louisiana,05-09 yrs,2003.0,0,314111,0.0,0,0.0
12078,Males,Louisiana,10-14 yrs,2003.0,0,176874,0.0,0,0.0
12079,Females,Louisiana,10-14 yrs,2003.0,0,168168,0.0,0,0.0
12080,,Louisiana,10-14 yrs,2003.0,0,345042,0.0,0,0.0
12081,Males,Louisiana,15-19 yrs,2003.0,48,178305,26.92,55,30.85
12082,Females,Louisiana,15-19 yrs,2003.0,0,173763,0.0,10,5.75
12083,,Louisiana,15-19 yrs,2003.0,S,352068,0.0,65,18.46
12084,Males,Louisiana,20-24 yrs,2003.0,91,177621,51.23,98,55.17
12085,Females,Louisiana,20-24 yrs,2003.0,11,180472,6.1,16,8.87
12086,,Louisiana,20-24 yrs,2003.0,102,358093,28.48,114,31.84
12087,Males,Louisiana,25-29 yrs,2003.0,96,141586,67.8,101,71.33
12088,Females,Louisiana,25-29 yrs,2003.0,14,146073,9.58,17,11.64
12089,,Louisiana,25-29 yrs,2003.0,110,287659,38.24,118,41.02
12090,Males,Louisiana,30-34 yrs,2003.0,62,145793,42.53,68,46.64
12091,Females,Louisiana,30-34 yrs,2003.0,0,151286,0.0,10,6.61
12092,,Louisiana,30-34 yrs,2003.0,S,297079,0.0,78,26.26
12093,Males,Louisiana,35-39 yrs,2003.0,40,152442,26.24,49,32.14
12094,Females,Louisiana,35-39 yrs,2003.0,0,160027,0.0,14,8.75
12095,,Louisiana,35-39 yrs,2003.0,S,312469,0.0,63,20.16
12096,Males,Louisiana,40-44 yrs,2003.0,21,167842,12.51,29,17.28
12097,Females,Louisiana,40-44 yrs,2003.0,0,177705,0.0,11,6.19
12098,,Louisiana,40-44 yrs,2003.0,S,345547,0.0,40,11.58
12099,Males,Louisiana,45-49 yrs,2003.0,24,165524,14.5,39,23.56
12100,Females,Louisiana,45-49 yrs,2003.0,0,172056,0.0,0,0.0
12101,,Louisiana,45-49 yrs,2003.0,S,337580,0.0,S,0.0
12102,Males,Louisiana,50-54 yrs,2003.0,15,143794,10.43,18,12.52
12103,Females,Louisiana,50-54 yrs,2003.0,0,152108,0.0,0,0.0
12104,,Louisiana,50-54 yrs,2003.0,S,295902,0.0,S,0.0
12105,Males,Louisiana,55-59 yrs,2003.0,10,116487,8.58,14,12.02
12106,Females,Louisiana,55-59 yrs,2003.0,0,124806,0.0,0,0.0
12107,,Louisiana,55-59 yrs,2003.0,S,241293,0.0,S,0.0
12108,Males,Louisiana,60-64 yrs,2003.0,0,88390,0.0,0,0.0
12109,Females,Louisiana,60-64 yrs,2003.0,0,99714,0.0,0,0.0
12110,,Louisiana,60-64 yrs,2003.0,0,188104,0.0,11,5.85
12111,Males,Louisiana,65-69 yrs,2003.0,0,69432,0.0,0,0.0
12112,Females,Louisiana,65-69 yrs,2003.0,0,82025,0.0,0,0.0
12113,,Louisiana,65-69 yrs,2003.0,0,151457,0.0,0,0.0
12114,Males,Louisiana,70-74 yrs,2003.0,0,57246,0.0,0,0.0
12115,Females,Louisiana,70-74 yrs,2003.0,0,74155,0.0,0,0.0
12116,,Louisiana,70-74 yrs,2003.0,0,131401,0.0,0,0.0
12117,Males,Louisiana,75-79 yrs,2003.0,0,44519,0.0,0,0.0
12118,Females,Louisiana,75-79 yrs,2003.0,0,64736,0.0,0,0.0
12119,,Louisiana,75-79 yrs,2003.0,0,109255,0.0,0,0.0
12120,Males,Louisiana,80-84 yrs,2003.0,0,27536,0.0,0,0.0
12121,Females,Louisiana,80-84 yrs,2003.0,0,47528,0.0,0,0.0
12122,,Louisiana,80-84 yrs,2003.0,0,75064,0.0,0,0.0
12123,Males,Louisiana,85+ yrs,2003.0,0,16730,0.0,0,0.0
12124,Females,Louisiana,85+ yrs,2003.0,0,41832,0.0,0,0.0
12125,,Louisiana,85+ yrs,2003.0,0,58562,0.0,0,0.0
12126,Males,Maine,00-04 yrs,2003.0,0,36275,0.0,0,0.0
12127,Females,Maine,00-04 yrs,2003.0,0,34343,0.0,0,0.0
12128,,Maine,00-04 yrs,2003.0,0,70618,0.0,0,0.0
12129,Males,Maine,05-09 yrs,2003.0,0,39639,0.0,0,0.0
12130,Females,Maine,05-09 yrs,2003.0,0,37730,0.0,0,0.0
12131,,Maine,05-09 yrs,2003.0,0,77369,0.0,0,0.0
12132,Males,Maine,10-14 yrs,2003.0,0,47140,0.0,0,0.0
12133,Females,Maine,10-14 yrs,2003.0,0,44600,0.0,0,0.0
12134,,Maine,10-14 yrs,2003.0,0,91740,0.0,0,0.0
12135,Males,Maine,15-19 yrs,2003.0,0,48431,0.0,0,0.0
12136,Females,Maine,15-19 yrs,2003.0,0,45488,0.0,0,0.0
12137,,Maine,15-19 yrs,2003.0,0,93919,0.0,0,0.0
12138,Males,Maine,20-24 yrs,2003.0,0,38890,0.0,0,0.0
12139,Females,Maine,20-24 yrs,2003.0,0,37778,0.0,0,0.0
12140,,Maine,20-24 yrs,2003.0,0,76668,0.0,0,0.0
12141,Males,Maine,25-29 yrs,2003.0,0,33218,0.0,0,0.0
12142,Females,Maine,25-29 yrs,2003.0,0,34667,0.0,0,0.0
12143,,Maine,25-29 yrs,2003.0,0,67885,0.0,0,0.0
12144,Males,Maine,30-34 yrs,2003.0,0,40485,0.0,0,0.0
12145,Females,Maine,30-34 yrs,2003.0,0,41251,0.0,0,0.0
12146,,Maine,30-34 yrs,2003.0,0,81736,0.0,0,0.0
12147,Males,Maine,35-39 yrs,2003.0,0,46650,0.0,0,0.0
12148,Females,Maine,35-39 yrs,2003.0,0,48914,0.0,0,0.0
12149,,Maine,35-39 yrs,2003.0,0,95564,0.0,0,0.0
12150,Males,Maine,40-44 yrs,2003.0,0,53698,0.0,0,0.0
12151,Females,Maine,40-44 yrs,2003.0,0,56112,0.0,0,0.0
12152,,Maine,40-44 yrs,2003.0,0,109810,0.0,0,0.0
12153,Males,Maine,45-49 yrs,2003.0,0,53583,0.0,0,0.0
12154,Females,Maine,45-49 yrs,2003.0,0,55530,0.0,0,0.0
12155,,Maine,45-49 yrs,2003.0,0,109113,0.0,0,0.0
12156,Males,Maine,50-54 yrs,2003.0,0,49009,0.0,0,0.0
12157,Females,Maine,50-54 yrs,2003.0,0,50281,0.0,0,0.0
12158,,Maine,50-54 yrs,2003.0,0,99290,0.0,0,0.0
12159,Males,Maine,55-59 yrs,2003.0,0,41184,0.0,0,0.0
12160,Females,Maine,55-59 yrs,2003.0,0,41244,0.0,0,0.0
12161,,Maine,55-59 yrs,2003.0,0,82428,0.0,0,0.0
12162,Males,Maine,60-64 yrs,2003.0,0,30207,0.0,0,0.0
12163,Females,Maine,60-64 yrs,2003.0,0,31926,0.0,0,0.0
12164,,Maine,60-64 yrs,2003.0,0,62133,0.0,0,0.0
12165,Males,Maine,65-69 yrs,2003.0,0,24503,0.0,0,0.0
12166,Females,Maine,65-69 yrs,2003.0,0,26678,0.0,0,0.0
12167,,Maine,65-69 yrs,2003.0,0,51181,0.0,0,0.0
12168,Males,Maine,70-74 yrs,2003.0,0,20598,0.0,0,0.0
12169,Females,Maine,70-74 yrs,2003.0,0,24870,0.0,0,0.0
12170,,Maine,70-74 yrs,2003.0,0,45468,0.0,0,0.0
12171,Males,Maine,75-79 yrs,2003.0,0,16486,0.0,0,0.0
12172,Females,Maine,75-79 yrs,2003.0,0,22633,0.0,0,0.0
12173,,Maine,75-79 yrs,2003.0,0,39119,0.0,0,0.0
12174,Males,Maine,80-84 yrs,2003.0,0,10677,0.0,0,0.0
12175,Females,Maine,80-84 yrs,2003.0,0,17258,0.0,0,0.0
12176,,Maine,80-84 yrs,2003.0,0,27935,0.0,0,0.0
12177,Males,Maine,85+ yrs,2003.0,0,7160,0.0,0,0.0
12178,Females,Maine,85+ yrs,2003.0,0,17377,0.0,0,0.0
12179,,Maine,85+ yrs,2003.0,0,24537,0.0,0,0.0
12180,Males,Maryland,00-04 yrs,2003.0,0,184415,0.0,0,0.0
12181,Females,Maryland,00-04 yrs,2003.0,0,177705,0.0,0,0.0
12182,,Maryland,00-04 yrs,2003.0,0,362120,0.0,18,4.97
12183,Males,Maryland,05-09 yrs,2003.0,0,187100,0.0,0,0.0
12184,Females,Maryland,05-09 yrs,2003.0,0,180003,0.0,0,0.0
12185,,Maryland,05-09 yrs,2003.0,0,367103,0.0,0,0.0
12186,Males,Maryland,10-14 yrs,2003.0,0,212326,0.0,0,0.0
12187,Females,Maryland,10-14 yrs,2003.0,0,202677,0.0,0,0.0
12188,,Maryland,10-14 yrs,2003.0,0,415003,0.0,0,0.0
12189,Males,Maryland,15-19 yrs,2003.0,62,196232,31.6,77,39.24
12190,Females,Maryland,15-19 yrs,2003.0,0,186039,0.0,0,0.0
12191,,Maryland,15-19 yrs,2003.0,S,382271,0.0,S,0.0
12192,Males,Maryland,20-24 yrs,2003.0,113,176075,64.18,130,73.83
12193,Females,Maryland,20-24 yrs,2003.0,0,175167,0.0,11,6.28
12194,,Maryland,20-24 yrs,2003.0,S,351242,0.0,141,40.14
12195,Males,Maryland,25-29 yrs,2003.0,61,163352,37.34,72,44.08
12196,Females,Maryland,25-29 yrs,2003.0,0,173304,0.0,0,0.0
12197,,Maryland,25-29 yrs,2003.0,S,336656,0.0,S,0.0
12198,Males,Maryland,30-34 yrs,2003.0,39,187777,20.77,51,27.16
12199,Females,Maryland,30-34 yrs,2003.0,0,201521,0.0,17,8.44
12200,,Maryland,30-34 yrs,2003.0,S,389298,0.0,68,17.47
12201,Males,Maryland,35-39 yrs,2003.0,34,211163,16.1,41,19.42
12202,Females,Maryland,35-39 yrs,2003.0,0,227518,0.0,0,0.0
12203,,Maryland,35-39 yrs,2003.0,S,438681,0.0,S,0.0
12204,Males,Maryland,40-44 yrs,2003.0,22,225541,9.75,33,14.63
12205,Females,Maryland,40-44 yrs,2003.0,0,241965,0.0,0,0.0
12206,,Maryland,40-44 yrs,2003.0,S,467506,0.0,S,0.0
12207,Males,Maryland,45-49 yrs,2003.0,12,208273,5.76,20,9.6
12208,Females,Maryland,45-49 yrs,2003.0,0,225289,0.0,0,0.0
12209,,Maryland,45-49 yrs,2003.0,S,433562,0.0,S,0.0
12210,Males,Maryland,50-54 yrs,2003.0,0,180977,0.0,12,6.63
12211,Females,Maryland,50-54 yrs,2003.0,0,199722,0.0,0,0.0
12212,,Maryland,50-54 yrs,2003.0,10,380699,2.63,S,0.0
12213,Males,Maryland,55-59 yrs,2003.0,0,151271,0.0,0,0.0
12214,Females,Maryland,55-59 yrs,2003.0,0,164596,0.0,0,0.0
12215,,Maryland,55-59 yrs,2003.0,0,315867,0.0,0,0.0
12216,Males,Maryland,60-64 yrs,2003.0,0,110837,0.0,0,0.0
12217,Females,Maryland,60-64 yrs,2003.0,0,122428,0.0,0,0.0
12218,,Maryland,60-64 yrs,2003.0,0,233265,0.0,0,0.0
12219,Males,Maryland,65-69 yrs,2003.0,0,81410,0.0,0,0.0
12220,Females,Maryland,65-69 yrs,2003.0,0,93976,0.0,0,0.0
12221,,Maryland,65-69 yrs,2003.0,0,175386,0.0,0,0.0
12222,Males,Maryland,70-74 yrs,2003.0,0,66824,0.0,0,0.0
12223,Females,Maryland,70-74 yrs,2003.0,0,83927,0.0,0,0.0
12224,,Maryland,70-74 yrs,2003.0,0,150751,0.0,0,0.0
12225,Males,Maryland,75-79 yrs,2003.0,0,52465,0.0,0,0.0
12226,Females,Maryland,75-79 yrs,2003.0,0,77184,0.0,0,0.0
12227,,Maryland,75-79 yrs,2003.0,0,129649,0.0,0,0.0
12228,Males,Maryland,80-84 yrs,2003.0,0,34879,0.0,0,0.0
12229,Females,Maryland,80-84 yrs,2003.0,0,58636,0.0,0,0.0
12230,,Maryland,80-84 yrs,2003.0,0,93515,0.0,0,0.0
12231,Males,Maryland,85+ yrs,2003.0,0,21505,0.0,0,0.0
12232,Females,Maryland,85+ yrs,2003.0,0,52190,0.0,0,0.0
12233,,Maryland,85+ yrs,2003.0,0,73695,0.0,0,0.0
12234,Males,Massachusetts,00-04 yrs,2003.0,0,198310,0.0,0,0.0
12235,Females,Massachusetts,00-04 yrs,2003.0,0,190400,0.0,0,0.0
12236,,Massachusetts,00-04 yrs,2003.0,0,388710,0.0,0,0.0
12237,Males,Massachusetts,05-09 yrs,2003.0,0,206464,0.0,0,0.0
12238,Females,Massachusetts,05-09 yrs,2003.0,0,196815,0.0,0,0.0
12239,,Massachusetts,05-09 yrs,2003.0,0,403279,0.0,0,0.0
12240,Males,Massachusetts,10-14 yrs,2003.0,0,227549,0.0,0,0.0
12241,Females,Massachusetts,10-14 yrs,2003.0,0,215917,0.0,0,0.0
12242,,Massachusetts,10-14 yrs,2003.0,0,443466,0.0,0,0.0
12243,Males,Massachusetts,15-19 yrs,2003.0,13,224528,5.79,16,7.13
12244,Females,Massachusetts,15-19 yrs,2003.0,0,218363,0.0,0,0.0
12245,,Massachusetts,15-19 yrs,2003.0,S,442891,0.0,S,0.0
12246,Males,Massachusetts,20-24 yrs,2003.0,20,212900,9.39,28,13.15
12247,Females,Massachusetts,20-24 yrs,2003.0,0,215108,0.0,0,0.0
12248,,Massachusetts,20-24 yrs,2003.0,S,428008,0.0,S,0.0
12249,Males,Massachusetts,25-29 yrs,2003.0,15,203571,7.37,19,9.33
12250,Females,Massachusetts,25-29 yrs,2003.0,0,209258,0.0,0,0.0
12251,,Massachusetts,25-29 yrs,2003.0,S,412829,0.0,S,0.0
12252,Males,Massachusetts,30-34 yrs,2003.0,0,225211,0.0,10,4.44
12253,Females,Massachusetts,30-34 yrs,2003.0,0,233215,0.0,0,0.0
12254,,Massachusetts,30-34 yrs,2003.0,0,458426,0.0,S,0.0
12255,Males,Massachusetts,35-39 yrs,2003.0,0,247738,0.0,10,4.04
12256,Females,Massachusetts,35-39 yrs,2003.0,0,256762,0.0,0,0.0
12257,,Massachusetts,35-39 yrs,2003.0,0,504500,0.0,S,0.0
12258,Males,Massachusetts,40-44 yrs,2003.0,0,260307,0.0,0,0.0
