,Sex,State,Age Group,Year,Population,Deaths SF,Crude Rate SF,Deaths SI,Crude Rate SI,Deaths HF,Crude Rate HF,Deaths HI,Crude Rate HI
33801,Females,Maryland,80-84 yrs,2017,60082,0,0.0,0,0.0,0,0.0,0,0.0
33802,Males,Maryland,85+ yrs,2017,39681,12,30.24,16,40.32,0,0.0,0,0.0
33803,Females,Maryland,85+ yrs,2017,76817,0,0.0,0,0.0,0,0.0,0,0.0
33804,Males,Massachusetts,00-04 yrs,2017,183999,0,0.0,0,0.0,0,0.0,0,0.0
33805,Females,Massachusetts,00-04 yrs,2017,176589,0,0.0,0,0.0,0,0.0,0,0.0
33806,Males,Massachusetts,05-09 yrs,2017,189325,0,0.0,0,0.0,0,0.0,0,0.0
33807,Females,Massachusetts,05-09 yrs,2017,180974,0,0.0,0,0.0,0,0.0,0,0.0
33808,Males,Massachusetts,10-14 yrs,2017,198877,0,0.0,0,0.0,0,0.0,0,0.0
33809,Females,Massachusetts,10-14 yrs,2017,191473,0,0.0,0,0.0,0,0.0,0,0.0
33810,Males,Massachusetts,15-19 yrs,2017,228388,0,0.0,22,9.63,22,9.63,25,10.95
33811,Females,Massachusetts,15-19 yrs,2017,226569,0,0.0,0,0.0,0,0.0,0,0.0
33812,Males,Massachusetts,20-24 yrs,2017,247129,14,5.67,39,15.78,13,5.26,20,8.09
33813,Females,Massachusetts,20-24 yrs,2017,247031,0,0.0,10,4.05,0,0.0,0,0.0
33814,Males,Massachusetts,25-29 yrs,2017,252198,16,6.34,59,23.39,22,8.72,25,9.91
33815,Females,Massachusetts,25-29 yrs,2017,247423,0,0.0,12,4.85,0,0.0,0,0.0
33816,Males,Massachusetts,30-34 yrs,2017,236497,0,0.0,42,17.76,11,4.65,13,5.5
33817,Females,Massachusetts,30-34 yrs,2017,237813,0,0.0,15,6.31,0,0.0,0,0.0
33818,Males,Massachusetts,35-39 yrs,2017,212403,0,0.0,41,19.3,16,7.53,20,9.42
33819,Females,Massachusetts,35-39 yrs,2017,218232,0,0.0,14,6.42,0,0.0,0,0.0
33820,Males,Massachusetts,40-44 yrs,2017,195122,0,0.0,41,21.01,0,0.0,10,5.12
33821,Females,Massachusetts,40-44 yrs,2017,204744,0,0.0,19,9.28,0,0.0,0,0.0
33822,Males,Massachusetts,45-49 yrs,2017,220837,0,0.0,48,21.74,0,0.0,11,4.98
33823,Females,Massachusetts,45-49 yrs,2017,234305,0,0.0,11,4.69,0,0.0,0,0.0
33824,Males,Massachusetts,50-54 yrs,2017,237990,16,6.72,57,23.95,0,0.0,0,0.0
33825,Females,Massachusetts,50-54 yrs,2017,251840,0,0.0,20,7.94,0,0.0,0,0.0
33826,Males,Massachusetts,55-59 yrs,2017,238902,11,4.6,53,22.18,0,0.0,0,0.0
33827,Females,Massachusetts,55-59 yrs,2017,254590,0,0.0,17,6.68,0,0.0,0,0.0
33828,Males,Massachusetts,60-64 yrs,2017,208600,12,5.75,34,16.3,0,0.0,0,0.0
33829,Females,Massachusetts,60-64 yrs,2017,229360,0,0.0,17,7.41,0,0.0,0,0.0
33830,Males,Massachusetts,65-69 yrs,2017,169520,0,0.0,22,12.98,0,0.0,0,0.0
33831,Females,Massachusetts,65-69 yrs,2017,192848,0,0.0,0,0.0,0,0.0,0,0.0
33832,Males,Massachusetts,70-74 yrs,2017,125386,0,0.0,16,12.76,0,0.0,0,0.0
33833,Females,Massachusetts,70-74 yrs,2017,148957,0,0.0,0,0.0,0,0.0,0,0.0
33834,Males,Massachusetts,75-79 yrs,2017,78690,0,0.0,14,17.79,0,0.0,0,0.0
33835,Females,Massachusetts,75-79 yrs,2017,102281,0,0.0,0,0.0,0,0.0,0,0.0
33836,Males,Massachusetts,80-84 yrs,2017,53191,0,0.0,0,0.0,0,0.0,0,0.0
33837,Females,Massachusetts,80-84 yrs,2017,77246,0,0.0,0,0.0,0,0.0,0,0.0
33838,Males,Massachusetts,85+ yrs,2017,53311,10,18.76,20,37.52,0,0.0,0,0.0
33839,Females,Massachusetts,85+ yrs,2017,107179,0,0.0,0,0.0,0,0.0,0,0.0
33840,Males,Michigan,00-04 yrs,2017,293086,0,0.0,0,0.0,0,0.0,15,5.12
33841,Females,Michigan,00-04 yrs,2017,280196,0,0.0,0,0.0,0,0.0,13,4.64
33842,Males,Michigan,05-09 yrs,2017,300766,0,0.0,0,0.0,0,0.0,0,0.0
33843,Females,Michigan,05-09 yrs,2017,287203,0,0.0,0,0.0,0,0.0,0,0.0
33844,Males,Michigan,10-14 yrs,2017,318110,0,0.0,12,3.77,0,0.0,0,0.0
33845,Females,Michigan,10-14 yrs,2017,304083,0,0.0,0,0.0,0,0.0,0,0.0
33846,Males,Michigan,15-19 yrs,2017,337602,34,10.07,79,23.4,35,10.37,42,12.44
33847,Females,Michigan,15-19 yrs,2017,323738,0,0.0,16,4.94,0,0.0,0,0.0
33848,Males,Michigan,20-24 yrs,2017,359852,43,11.95,78,21.68,68,18.9,73,20.29
33849,Females,Michigan,20-24 yrs,2017,342820,0,0.0,21,6.13,0,0.0,16,4.67
33850,Males,Michigan,25-29 yrs,2017,345328,39,11.29,93,26.93,97,28.09,105,30.41
33851,Females,Michigan,25-29 yrs,2017,330759,0,0.0,21,6.35,11,3.33,14,4.23
33852,Males,Michigan,30-34 yrs,2017,298658,40,13.39,92,30.8,40,13.39,46,15.4
33853,Females,Michigan,30-34 yrs,2017,294358,0,0.0,23,7.81,11,3.74,13,4.42
33854,Males,Michigan,35-39 yrs,2017,294313,37,12.57,86,29.22,39,13.25,44,14.95
33855,Females,Michigan,35-39 yrs,2017,297864,0,0.0,20,6.71,0,0.0,10,3.36
33856,Males,Michigan,40-44 yrs,2017,278898,25,8.96,77,27.61,37,13.27,40,14.34
33857,Females,Michigan,40-44 yrs,2017,284759,0,0.0,33,11.59,0,0.0,10,3.51
33858,Males,Michigan,45-49 yrs,2017,317985,43,13.52,103,32.39,19,5.98,30,9.43
33859,Females,Michigan,45-49 yrs,2017,324169,0,0.0,32,9.87,0,0.0,0,0.0
33860,Males,Michigan,50-54 yrs,2017,335374,62,18.49,109,32.5,16,4.77,27,8.05
33861,Females,Michigan,50-54 yrs,2017,344964,0,0.0,30,8.7,0,0.0,0,0.0
33862,Males,Michigan,55-59 yrs,2017,354608,63,17.77,117,32.99,12,3.38,20,5.64
33863,Females,Michigan,55-59 yrs,2017,370526,10,2.7,34,9.18,0,0.0,0,0.0
33864,Males,Michigan,60-64 yrs,2017,325289,58,17.83,97,29.82,11,3.38,16,4.92
33865,Females,Michigan,60-64 yrs,2017,349807,0,0.0,28,8.0,0,0.0,0,0.0
33866,Males,Michigan,65-69 yrs,2017,267903,44,16.42,69,25.76,0,0.0,10,3.73
33867,Females,Michigan,65-69 yrs,2017,294462,0,0.0,17,5.77,0,0.0,0,0.0
33868,Males,Michigan,70-74 yrs,2017,194846,28,14.37,35,17.96,0,0.0,0,0.0
33869,Females,Michigan,70-74 yrs,2017,222007,0,0.0,12,5.41,0,0.0,0,0.0
33870,Males,Michigan,75-79 yrs,2017,127356,34,26.7,41,32.19,0,0.0,0,0.0
33871,Females,Michigan,75-79 yrs,2017,155671,0,0.0,0,0.0,0,0.0,0,0.0
33872,Males,Michigan,80-84 yrs,2017,79851,23,28.8,29,36.32,0,0.0,0,0.0
33873,Females,Michigan,80-84 yrs,2017,111342,0,0.0,0,0.0,0,0.0,0,0.0
33874,Males,Michigan,85+ yrs,2017,73927,26,35.17,33,44.64,0,0.0,0,0.0
33875,Females,Michigan,85+ yrs,2017,139831,0,0.0,0,0.0,0,0.0,0,0.0
33876,Males,Minnesota,00-04 yrs,2017,181792,0,0.0,0,0.0,0,0.0,0,0.0
33877,Females,Minnesota,00-04 yrs,2017,173439,0,0.0,0,0.0,0,0.0,0,0.0
33878,Males,Minnesota,05-09 yrs,2017,184050,0,0.0,0,0.0,0,0.0,0,0.0
33879,Females,Minnesota,05-09 yrs,2017,176223,0,0.0,0,0.0,0,0.0,0,0.0
33880,Males,Minnesota,10-14 yrs,2017,187292,0,0.0,0,0.0,0,0.0,0,0.0
33881,Females,Minnesota,10-14 yrs,2017,179935,0,0.0,0,0.0,0,0.0,0,0.0
33882,Males,Minnesota,15-19 yrs,2017,181958,23,12.64,46,25.28,11,6.05,12,6.59
33883,Females,Minnesota,15-19 yrs,2017,174958,0,0.0,10,5.72,0,0.0,0,0.0
33884,Males,Minnesota,20-24 yrs,2017,185008,28,15.13,47,25.4,11,5.95,12,6.49
33885,Females,Minnesota,20-24 yrs,2017,179390,0,0.0,11,6.13,0,0.0,0,0.0
33886,Males,Minnesota,25-29 yrs,2017,191213,27,14.12,53,27.72,11,5.75,12,6.28
33887,Females,Minnesota,25-29 yrs,2017,180704,0,0.0,16,8.85,0,0.0,0,0.0
33888,Males,Minnesota,30-34 yrs,2017,195579,23,11.76,54,27.61,0,0.0,0,0.0
33889,Females,Minnesota,30-34 yrs,2017,189679,0,0.0,10,5.27,0,0.0,0,0.0
33890,Males,Minnesota,35-39 yrs,2017,190313,22,11.56,56,29.43,0,0.0,13,6.83
33891,Females,Minnesota,35-39 yrs,2017,184352,0,0.0,0,0.0,0,0.0,0,0.0
33892,Males,Minnesota,40-44 yrs,2017,162075,24,14.81,52,32.08,0,0.0,0,0.0
33893,Females,Minnesota,40-44 yrs,2017,157723,0,0.0,12,7.61,0,0.0,0,0.0
33894,Males,Minnesota,45-49 yrs,2017,173385,27,15.57,50,28.84,0,0.0,0,0.0
33895,Females,Minnesota,45-49 yrs,2017,170302,0,0.0,21,12.33,0,0.0,0,0.0
33896,Males,Minnesota,50-54 yrs,2017,183920,26,14.14,59,32.08,0,0.0,0,0.0
33897,Females,Minnesota,50-54 yrs,2017,184079,0,0.0,12,6.52,0,0.0,0,0.0
33898,Males,Minnesota,55-59 yrs,2017,197141,41,20.8,68,34.49,0,0.0,0,0.0
33899,Females,Minnesota,55-59 yrs,2017,200029,0,0.0,19,9.5,0,0.0,0,0.0
33900,Males,Minnesota,60-64 yrs,2017,173922,21,12.07,32,18.4,0,0.0,0,0.0
33901,Females,Minnesota,60-64 yrs,2017,177936,0,0.0,12,6.74,0,0.0,0,0.0
33902,Males,Minnesota,65-69 yrs,2017,139416,20,14.35,32,22.95,0,0.0,0,0.0
33903,Females,Minnesota,65-69 yrs,2017,146932,0,0.0,0,0.0,0,0.0,0,0.0
33904,Males,Minnesota,70-74 yrs,2017,98049,20,20.4,24,24.48,0,0.0,0,0.0
33905,Females,Minnesota,70-74 yrs,2017,108708,0,0.0,0,0.0,0,0.0,0,0.0
33906,Males,Minnesota,75-79 yrs,2017,65788,10,15.2,13,19.76,0,0.0,0,0.0
33907,Females,Minnesota,75-79 yrs,2017,78585,0,0.0,0,0.0,0,0.0,0,0.0
33908,Males,Minnesota,80-84 yrs,2017,43771,13,29.7,18,41.12,0,0.0,0,0.0
33909,Females,Minnesota,80-84 yrs,2017,58390,0,0.0,0,0.0,0,0.0,0,0.0
33910,Males,Minnesota,85+ yrs,2017,42174,12,28.45,17,40.31,0,0.0,0,0.0
33911,Females,Minnesota,85+ yrs,2017,78396,0,0.0,0,0.0,0,0.0,0,0.0
33912,Males,Mississippi,00-04 yrs,2017,95170,0,0.0,0,0.0,0,0.0,0,0.0
33913,Females,Mississippi,00-04 yrs,2017,92007,0,0.0,0,0.0,0,0.0,0,0.0
33914,Males,Mississippi,05-09 yrs,2017,100593,0,0.0,0,0.0,0,0.0,0,0.0
33915,Females,Mississippi,05-09 yrs,2017,97219,0,0.0,0,0.0,0,0.0,0,0.0
33916,Males,Mississippi,10-14 yrs,2017,105117,0,0.0,0,0.0,0,0.0,0,0.0
33917,Females,Mississippi,10-14 yrs,2017,100151,0,0.0,0,0.0,0,0.0,0,0.0
33918,Males,Mississippi,15-19 yrs,2017,105109,13,12.37,20,19.03,23,21.88,23,21.88
33919,Females,Mississippi,15-19 yrs,2017,101191,0,0.0,0,0.0,0,0.0,0,0.0
33920,Males,Mississippi,20-24 yrs,2017,106023,14,13.2,27,25.47,42,39.61,44,41.5
33921,Females,Mississippi,20-24 yrs,2017,103367,0,0.0,0,0.0,0,0.0,0,0.0
33922,Males,Mississippi,25-29 yrs,2017,103306,21,20.33,27,26.14,42,40.66,46,44.53
33923,Females,Mississippi,25-29 yrs,2017,104073,0,0.0,0,0.0,0,0.0,0,0.0
33924,Males,Mississippi,30-34 yrs,2017,90865,16,17.61,25,27.51,39,42.92,45,49.52
33925,Females,Mississippi,30-34 yrs,2017,95348,0,0.0,10,10.49,0,0.0,0,0.0
33926,Males,Mississippi,35-39 yrs,2017,91914,17,18.5,36,39.17,29,31.55,34,36.99
33927,Females,Mississippi,35-39 yrs,2017,96987,0,0.0,14,14.43,0,0.0,0,0.0
33928,Males,Mississippi,40-44 yrs,2017,84416,15,17.77,29,34.35,21,24.88,26,30.8
33929,Females,Mississippi,40-44 yrs,2017,90778,0,0.0,0,0.0,0,0.0,10,11.02
33930,Males,Mississippi,45-49 yrs,2017,89596,22,24.55,34,37.95,17,18.97,20,22.32
33931,Females,Mississippi,45-49 yrs,2017,95996,0,0.0,13,13.54,0,0.0,0,0.0
33932,Males,Mississippi,50-54 yrs,2017,91202,23,25.22,31,33.99,13,14.25,16,17.54
33933,Females,Mississippi,50-54 yrs,2017,98078,0,0.0,0,0.0,0,0.0,0,0.0
33934,Males,Mississippi,55-59 yrs,2017,95176,22,23.12,27,28.37,0,0.0,15,15.76
33935,Females,Mississippi,55-59 yrs,2017,104374,0,0.0,0,0.0,0,0.0,0,0.0
33936,Males,Mississippi,60-64 yrs,2017,86947,15,17.25,20,23.0,0,0.0,11,12.65
33937,Females,Mississippi,60-64 yrs,2017,97578,0,0.0,0,0.0,0,0.0,0,0.0
33938,Males,Mississippi,65-69 yrs,2017,72716,22,30.25,24,33.01,0,0.0,0,0.0
33939,Females,Mississippi,65-69 yrs,2017,83076,0,0.0,0,0.0,0,0.0,0,0.0
33940,Males,Mississippi,70-74 yrs,2017,54093,16,29.58,17,31.43,0,0.0,0,0.0
33941,Females,Mississippi,70-74 yrs,2017,64105,0,0.0,0,0.0,0,0.0,0,0.0
33942,Males,Mississippi,75-79 yrs,2017,35443,15,42.32,16,45.14,0,0.0,0,0.0
33943,Females,Mississippi,75-79 yrs,2017,46521,0,0.0,0,0.0,0,0.0,0,0.0
33944,Males,Mississippi,80-84 yrs,2017,21600,0,0.0,0,0.0,0,0.0,0,0.0
33945,Females,Mississippi,80-84 yrs,2017,32504,0,0.0,0,0.0,0,0.0,0,0.0
33946,Males,Mississippi,85+ yrs,2017,16592,11,66.3,11,66.3,0,0.0,0,0.0
33947,Females,Mississippi,85+ yrs,2017,34869,0,0.0,0,0.0,0,0.0,0,0.0
33948,Males,Missouri,00-04 yrs,2017,191797,0,0.0,0,0.0,0,0.0,0,0.0
33949,Females,Missouri,00-04 yrs,2017,182682,0,0.0,0,0.0,0,0.0,0,0.0
33950,Males,Missouri,05-09 yrs,2017,195136,0,0.0,0,0.0,0,0.0,0,0.0
33951,Females,Missouri,05-09 yrs,2017,185963,0,0.0,0,0.0,0,0.0,0,0.0
33952,Males,Missouri,10-14 yrs,2017,199496,0,0.0,0,0.0,0,0.0,0,0.0
33953,Females,Missouri,10-14 yrs,2017,191176,0,0.0,0,0.0,0,0.0,0,0.0
33954,Males,Missouri,15-19 yrs,2017,201940,34,16.84,51,25.26,44,21.79,44,21.79
33955,Females,Missouri,15-19 yrs,2017,191316,0,0.0,12,6.27,0,0.0,0,0.0
33956,Males,Missouri,20-24 yrs,2017,212237,62,29.21,90,42.41,82,38.64,82,38.64
33957,Females,Missouri,20-24 yrs,2017,202180,0,0.0,17,8.41,16,7.91,20,9.89
33958,Males,Missouri,25-29 yrs,2017,212558,45,21.17,75,35.28,93,43.75,100,47.05
33959,Females,Missouri,25-29 yrs,2017,209567,0,0.0,15,7.16,18,8.59,20,9.54
33960,Males,Missouri,30-34 yrs,2017,199582,43,21.55,88,44.09,78,39.08,83,41.59
33961,Females,Missouri,30-34 yrs,2017,199156,0,0.0,16,8.03,10,5.02,13,6.53
33962,Males,Missouri,35-39 yrs,2017,193906,41,21.14,82,42.29,59,30.43,65,33.52
33963,Females,Missouri,35-39 yrs,2017,194232,0,0.0,10,5.15,0,0.0,12,6.18
33964,Males,Missouri,40-44 yrs,2017,172112,44,25.56,77,44.74,38,22.08,42,24.4
33965,Females,Missouri,40-44 yrs,2017,175324,0,0.0,17,9.7,0,0.0,0,0.0
33966,Males,Missouri,45-49 yrs,2017,185003,42,22.7,80,43.24,22,11.89,28,15.13
33967,Females,Missouri,45-49 yrs,2017,189181,0,0.0,22,11.63,0,0.0,0,0.0
33968,Males,Missouri,50-54 yrs,2017,195689,50,25.55,77,39.35,23,11.75,30,15.33
33969,Females,Missouri,50-54 yrs,2017,202011,0,0.0,25,12.38,0,0.0,0,0.0
33970,Males,Missouri,55-59 yrs,2017,210683,49,23.26,74,35.12,23,10.92,34,16.14
33971,Females,Missouri,55-59 yrs,2017,221726,16,7.22,35,15.79,0,0.0,0,0.0
33972,Males,Missouri,60-64 yrs,2017,187714,62,33.03,75,39.95,0,0.0,0,0.0
33973,Females,Missouri,60-64 yrs,2017,204132,0,0.0,22,10.78,0,0.0,0,0.0
33974,Males,Missouri,65-69 yrs,2017,154108,37,24.01,38,24.66,0,0.0,10,6.49
33975,Females,Missouri,65-69 yrs,2017,173787,0,0.0,15,8.63,0,0.0,0,0.0
33976,Males,Missouri,70-74 yrs,2017,116197,27,23.24,31,26.68,0,0.0,0,0.0
33977,Females,Missouri,70-74 yrs,2017,135240,0,0.0,0,0.0,0,0.0,0,0.0
33978,Males,Missouri,75-79 yrs,2017,78556,24,30.55,26,33.1,0,0.0,0,0.0
33979,Females,Missouri,75-79 yrs,2017,97636,0,0.0,10,10.24,0,0.0,0,0.0
33980,Males,Missouri,80-84 yrs,2017,50918,21,41.24,27,53.03,0,0.0,0,0.0
33981,Females,Missouri,80-84 yrs,2017,70591,0,0.0,0,0.0,0,0.0,0,0.0
33982,Males,Missouri,85+ yrs,2017,44604,19,42.6,21,47.08,0,0.0,0,0.0
33983,Females,Missouri,85+ yrs,2017,85396,0,0.0,0,0.0,0,0.0,0,0.0
33984,Males,Montana,00-04 yrs,2017,32493,0,0.0,0,0.0,0,0.0,0,0.0
33985,Females,Montana,00-04 yrs,2017,30798,0,0.0,0,0.0,0,0.0,0,0.0
33986,Males,Montana,05-09 yrs,2017,32523,0,0.0,0,0.0,0,0.0,0,0.0
33987,Females,Montana,05-09 yrs,2017,31017,0,0.0,0,0.0,0,0.0,0,0.0
33988,Males,Montana,10-14 yrs,2017,32979,0,0.0,0,0.0,0,0.0,0,0.0
33989,Females,Montana,10-14 yrs,2017,31262,0,0.0,0,0.0,0,0.0,0,0.0
33990,Males,Montana,15-19 yrs,2017,33077,0,0.0,0,0.0,0,0.0,0,0.0
33991,Females,Montana,15-19 yrs,2017,30363,0,0.0,0,0.0,0,0.0,0,0.0
33992,Males,Montana,20-24 yrs,2017,38356,15,39.11,23,59.96,0,0.0,0,0.0
33993,Females,Montana,20-24 yrs,2017,34367,0,0.0,0,0.0,0,0.0,0,0.0
33994,Males,Montana,25-29 yrs,2017,35845,10,27.9,22,61.38,0,0.0,0,0.0
33995,Females,Montana,25-29 yrs,2017,33372,0,0.0,0,0.0,0,0.0,0,0.0
33996,Males,Montana,30-34 yrs,2017,33616,16,47.6,24,71.39,0,0.0,0,0.0
33997,Females,Montana,30-34 yrs,2017,32191,0,0.0,0,0.0,0,0.0,0,0.0
33998,Males,Montana,35-39 yrs,2017,33896,0,0.0,13,38.35,0,0.0,0,0.0
33999,Females,Montana,35-39 yrs,2017,31839,0,0.0,0,0.0,0,0.0,0,0.0
34000,Males,Montana,40-44 yrs,2017,29103,18,61.85,23,79.03,0,0.0,0,0.0
34001,Females,Montana,40-44 yrs,2017,27957,0,0.0,0,0.0,0,0.0,0,0.0
34002,Males,Montana,45-49 yrs,2017,29703,0,0.0,16,53.87,0,0.0,0,0.0
34003,Females,Montana,45-49 yrs,2017,29262,0,0.0,0,0.0,0,0.0,0,0.0
34004,Males,Montana,50-54 yrs,2017,31659,14,44.22,19,60.01,0,0.0,0,0.0
34005,Females,Montana,50-54 yrs,2017,32123,0,0.0,0,0.0,0,0.0,0,0.0
34006,Males,Montana,55-59 yrs,2017,37145,16,43.07,20,53.84,0,0.0,0,0.0
34007,Females,Montana,55-59 yrs,2017,38706,0,0.0,0,0.0,0,0.0,0,0.0
34008,Males,Montana,60-64 yrs,2017,37133,16,43.09,19,51.17,0,0.0,0,0.0
34009,Females,Montana,60-64 yrs,2017,39185,0,0.0,0,0.0,0,0.0,0,0.0
34010,Males,Montana,65-69 yrs,2017,33446,0,0.0,11,32.89,0,0.0,0,0.0
34011,Females,Montana,65-69 yrs,2017,33177,0,0.0,0,0.0,0,0.0,0,0.0
34012,Males,Montana,70-74 yrs,2017,24153,0,0.0,11,45.54,0,0.0,0,0.0
34013,Females,Montana,70-74 yrs,2017,24021,0,0.0,0,0.0,0,0.0,0,0.0
34014,Males,Montana,75-79 yrs,2017,15713,12,76.37,12,76.37,0,0.0,0,0.0
34015,Females,Montana,75-79 yrs,2017,16508,0,0.0,0,0.0,0,0.0,0,0.0
34016,Males,Montana,80-84 yrs,2017,9680,0,0.0,0,0.0,0,0.0,0,0.0
34017,Females,Montana,80-84 yrs,2017,11441,0,0.0,0,0.0,0,0.0,0,0.0
34018,Males,Montana,85+ yrs,2017,8436,14,165.96,14,165.96,0,0.0,0,0.0
34019,Females,Montana,85+ yrs,2017,13948,0,0.0,0,0.0,0,0.0,0,0.0
34020,Males,Nebraska,00-04 yrs,2017,68397,0,0.0,0,0.0,0,0.0,0,0.0
34021,Females,Nebraska,00-04 yrs,2017,64664,0,0.0,0,0.0,0,0.0,0,0.0
34022,Males,Nebraska,05-09 yrs,2017,67915,0,0.0,0,0.0,0,0.0,0,0.0
34023,Females,Nebraska,05-09 yrs,2017,64770,0,0.0,0,0.0,0,0.0,0,0.0
34024,Males,Nebraska,10-14 yrs,2017,67807,0,0.0,0,0.0,0,0.0,0,0.0
34025,Females,Nebraska,10-14 yrs,2017,64762,0,0.0,0,0.0,0,0.0,0,0.0
34026,Males,Nebraska,15-19 yrs,2017,66581,0,0.0,22,33.04,0,0.0,0,0.0
34027,Females,Nebraska,15-19 yrs,2017,63964,0,0.0,0,0.0,0,0.0,0,0.0
34028,Males,Nebraska,20-24 yrs,2017,70606,10,14.16,15,21.24,0,0.0,0,0.0
34029,Females,Nebraska,20-24 yrs,2017,67285,0,0.0,0,0.0,0,0.0,0,0.0
34030,Males,Nebraska,25-29 yrs,2017,65683,0,0.0,17,25.88,0,0.0,0,0.0
34031,Females,Nebraska,25-29 yrs,2017,60935,0,0.0,0,0.0,0,0.0,0,0.0
34032,Males,Nebraska,30-34 yrs,2017,66142,0,0.0,18,27.21,0,0.0,0,0.0
34033,Females,Nebraska,30-34 yrs,2017,62755,0,0.0,0,0.0,0,0.0,0,0.0
34034,Males,Nebraska,35-39 yrs,2017,64093,0,0.0,23,35.89,0,0.0,0,0.0
34035,Females,Nebraska,35-39 yrs,2017,61458,0,0.0,10,16.27,0,0.0,0,0.0
34036,Males,Nebraska,40-44 yrs,2017,55347,0,0.0,20,36.14,0,0.0,0,0.0
34037,Females,Nebraska,40-44 yrs,2017,53775,0,0.0,0,0.0,0,0.0,0,0.0
34038,Males,Nebraska,45-49 yrs,2017,55822,12,21.5,21,37.62,0,0.0,0,0.0
34039,Females,Nebraska,45-49 yrs,2017,54372,0,0.0,0,0.0,0,0.0,0,0.0
34040,Males,Nebraska,50-54 yrs,2017,57699,0,0.0,13,22.53,0,0.0,0,0.0
34041,Females,Nebraska,50-54 yrs,2017,57270,0,0.0,0,0.0,0,0.0,0,0.0
34042,Males,Nebraska,55-59 yrs,2017,62783,14,22.3,19,30.26,0,0.0,0,0.0
34043,Females,Nebraska,55-59 yrs,2017,63823,0,0.0,0,0.0,0,0.0,0,0.0
34044,Males,Nebraska,60-64 yrs,2017,56981,0,0.0,14,24.57,0,0.0,0,0.0
34045,Females,Nebraska,60-64 yrs,2017,59014,0,0.0,0,0.0,0,0.0,0,0.0
34046,Males,Nebraska,65-69 yrs,2017,46838,0,0.0,10,21.35,0,0.0,0,0.0
34047,Females,Nebraska,65-69 yrs,2017,50242,0,0.0,0,0.0,0,0.0,0,0.0
34048,Males,Nebraska,70-74 yrs,2017,33077,0,0.0,0,0.0,0,0.0,0,0.0
34049,Females,Nebraska,70-74 yrs,2017,36823,0,0.0,0,0.0,0,0.0,0,0.0
34050,Males,Nebraska,75-79 yrs,2017,21901,0,0.0,0,0.0,0,0.0,0,0.0
34051,Females,Nebraska,75-79 yrs,2017,27045,0,0.0,0,0.0,0,0.0,0,0.0
34052,Males,Nebraska,80-84 yrs,2017,15321,0,0.0,0,0.0,0,0.0,0,0.0
34053,Females,Nebraska,80-84 yrs,2017,21130,0,0.0,0,0.0,0,0.0,0,0.0
34054,Males,Nebraska,85+ yrs,2017,15138,0,0.0,0,0.0,0,0.0,0,0.0
34055,Females,Nebraska,85+ yrs,2017,27858,0,0.0,0,0.0,0,0.0,0,0.0
34056,Males,Nevada,00-04 yrs,2017,95036,0,0.0,0,0.0,0,0.0,10,10.52
34057,Females,Nevada,00-04 yrs,2017,90801,0,0.0,0,0.0,0,0.0,0,0.0
34058,Males,Nevada,05-09 yrs,2017,98173,0,0.0,0,0.0,0,0.0,0,0.0
34059,Females,Nevada,05-09 yrs,2017,93581,0,0.0,0,0.0,0,0.0,0,0.0
34060,Males,Nevada,10-14 yrs,2017,98369,0,0.0,0,0.0,0,0.0,0,0.0
34061,Females,Nevada,10-14 yrs,2017,94910,0,0.0,0,0.0,0,0.0,0,0.0
34062,Males,Nevada,15-19 yrs,2017,93405,15,16.06,27,28.91,17,18.2,17,18.2
34063,Females,Nevada,15-19 yrs,2017,86909,0,0.0,0,0.0,0,0.0,0,0.0
34064,Males,Nevada,20-24 yrs,2017,93890,22,23.43,36,38.34,23,24.5,25,26.63
34065,Females,Nevada,20-24 yrs,2017,89416,0,0.0,0,0.0,0,0.0,0,0.0
34066,Males,Nevada,25-29 yrs,2017,114597,27,23.56,43,37.52,23,20.07,27,23.56
34067,Females,Nevada,25-29 yrs,2017,111106,0,0.0,11,9.9,0,0.0,0,0.0
34068,Males,Nevada,30-34 yrs,2017,109499,16,14.61,33,30.14,16,14.61,21,19.18
34069,Females,Nevada,30-34 yrs,2017,105156,0,0.0,11,10.46,0,0.0,0,0.0
34070,Males,Nevada,35-39 yrs,2017,104463,13,12.44,29,27.76,17,16.27,18,17.23
34071,Females,Nevada,35-39 yrs,2017,101697,0,0.0,15,14.75,0,0.0,0,0.0
34072,Males,Nevada,40-44 yrs,2017,96043,15,15.62,35,36.44,11,11.45,15,15.62
34073,Females,Nevada,40-44 yrs,2017,94865,0,0.0,14,14.76,0,0.0,0,0.0
34074,Males,Nevada,45-49 yrs,2017,102057,14,13.72,35,34.29,10,9.8,17,16.66
34075,Females,Nevada,45-49 yrs,2017,99352,0,0.0,16,16.1,0,0.0,0,0.0
34076,Males,Nevada,50-54 yrs,2017,98694,17,17.22,40,40.53,0,0.0,0,0.0
34077,Females,Nevada,50-54 yrs,2017,96148,0,0.0,25,26.0,0,0.0,0,0.0
34078,Males,Nevada,55-59 yrs,2017,96162,24,24.96,37,38.48,0,0.0,11,11.44
34079,Females,Nevada,55-59 yrs,2017,95985,0,0.0,18,18.75,0,0.0,0,0.0
34080,Males,Nevada,60-64 yrs,2017,86301,18,20.86,34,39.4,0,0.0,0,0.0
34081,Females,Nevada,60-64 yrs,2017,92365,0,0.0,10,10.83,0,0.0,0,0.0
