,Sex,State,Age Group,Year,Population,Deaths SF,Crude Rate SF,Deaths SI,Crude Rate SI,Deaths HF,Crude Rate HF,Deaths HI,Crude Rate HI
17775,Females,North Dakota,45-49 yrs,2008,23974,0,0.0,0,0.0,0,0.0,0,0.0
17776,Males,North Dakota,50-54 yrs,2008,25007,0,0.0,0,0.0,0,0.0,0,0.0
17777,Females,North Dakota,50-54 yrs,2008,24355,0,0.0,0,0.0,0,0.0,0,0.0
17778,Males,North Dakota,55-59 yrs,2008,22097,10,45.26,11,49.78,0,0.0,0,0.0
17779,Females,North Dakota,55-59 yrs,2008,20565,0,0.0,0,0.0,0,0.0,0,0.0
17780,Males,North Dakota,60-64 yrs,2008,16432,0,0.0,0,0.0,0,0.0,0,0.0
17781,Females,North Dakota,60-64 yrs,2008,16018,0,0.0,0,0.0,0,0.0,0,0.0
17782,Males,North Dakota,65-69 yrs,2008,11895,0,0.0,0,0.0,0,0.0,0,0.0
17783,Females,North Dakota,65-69 yrs,2008,12514,0,0.0,0,0.0,0,0.0,0,0.0
17784,Males,North Dakota,70-74 yrs,2008,9545,0,0.0,0,0.0,0,0.0,0,0.0
17785,Females,North Dakota,70-74 yrs,2008,11385,0,0.0,0,0.0,0,0.0,0,0.0
17786,Males,North Dakota,75-79 yrs,2008,8289,0,0.0,0,0.0,0,0.0,0,0.0
17787,Females,North Dakota,75-79 yrs,2008,10533,0,0.0,0,0.0,0,0.0,0,0.0
17788,Males,North Dakota,80-84 yrs,2008,6349,0,0.0,0,0.0,0,0.0,0,0.0
17789,Females,North Dakota,80-84 yrs,2008,9066,0,0.0,0,0.0,0,0.0,0,0.0
17790,Males,North Dakota,85+ yrs,2008,5182,0,0.0,0,0.0,0,0.0,0,0.0
17791,Females,North Dakota,85+ yrs,2008,11027,0,0.0,0,0.0,0,0.0,0,0.0
17792,Males,Ohio,00-04 yrs,2008,371408,0,0.0,0,0.0,0,0.0,16,4.31
17793,Females,Ohio,00-04 yrs,2008,355425,0,0.0,0,0.0,0,0.0,17,4.78
17794,Males,Ohio,05-09 yrs,2008,384404,0,0.0,0,0.0,0,0.0,0,0.0
17795,Females,Ohio,05-09 yrs,2008,368229,0,0.0,0,0.0,0,0.0,0,0.0
17796,Males,Ohio,10-14 yrs,2008,401647,0,0.0,0,0.0,0,0.0,0,0.0
17797,Females,Ohio,10-14 yrs,2008,383657,0,0.0,0,0.0,0,0.0,0,0.0
17798,Males,Ohio,15-19 yrs,2008,430141,28,6.51,61,14.18,49,11.39,52,12.09
17799,Females,Ohio,15-19 yrs,2008,410647,0,0.0,23,5.6,0,0.0,0,0.0
17800,Males,Ohio,20-24 yrs,2008,379934,43,11.32,91,23.95,89,23.43,93,24.48
17801,Females,Ohio,20-24 yrs,2008,372936,0,0.0,12,3.22,0,0.0,0,0.0
17802,Males,Ohio,25-29 yrs,2008,368060,56,15.21,98,26.63,59,16.03,75,20.38
17803,Females,Ohio,25-29 yrs,2008,373552,0,0.0,21,5.62,12,3.21,14,3.75
17804,Males,Ohio,30-34 yrs,2008,334152,35,10.47,90,26.93,50,14.96,59,17.66
17805,Females,Ohio,30-34 yrs,2008,336226,0,0.0,17,5.06,0,0.0,12,3.57
17806,Males,Ohio,35-39 yrs,2008,376391,50,13.28,107,28.43,39,10.36,45,11.96
17807,Females,Ohio,35-39 yrs,2008,380907,0,0.0,26,6.83,0,0.0,13,3.41
17808,Males,Ohio,40-44 yrs,2008,391173,53,13.55,125,31.96,22,5.62,35,8.95
17809,Females,Ohio,40-44 yrs,2008,398969,0,0.0,36,9.02,0,0.0,15,3.76
17810,Males,Ohio,45-49 yrs,2008,433069,68,15.7,133,30.71,17,3.93,31,7.16
17811,Females,Ohio,45-49 yrs,2008,448490,16,3.57,43,9.59,0,0.0,10,2.23
17812,Males,Ohio,50-54 yrs,2008,426440,47,11.02,98,22.98,0,0.0,23,5.39
17813,Females,Ohio,50-54 yrs,2008,443900,11,2.48,38,8.56,0,0.0,0,0.0
17814,Males,Ohio,55-59 yrs,2008,368421,54,14.66,89,24.16,0,0.0,19,5.16
17815,Females,Ohio,55-59 yrs,2008,388794,0,0.0,23,5.92,0,0.0,0,0.0
17816,Males,Ohio,60-64 yrs,2008,287845,44,15.29,60,20.84,0,0.0,0,0.0
17817,Females,Ohio,60-64 yrs,2008,311445,0,0.0,15,4.82,0,0.0,0,0.0
17818,Males,Ohio,65-69 yrs,2008,213417,40,18.74,46,21.55,0,0.0,0,0.0
17819,Females,Ohio,65-69 yrs,2008,246023,0,0.0,13,5.28,0,0.0,0,0.0
17820,Males,Ohio,70-74 yrs,2008,161744,33,20.4,40,24.73,0,0.0,0,0.0
17821,Females,Ohio,70-74 yrs,2008,198577,0,0.0,0,0.0,0,0.0,0,0.0
17822,Males,Ohio,75-79 yrs,2008,128409,26,20.25,30,23.36,0,0.0,0,0.0
17823,Females,Ohio,75-79 yrs,2008,175537,0,0.0,0,0.0,0,0.0,0,0.0
17824,Males,Ohio,80-84 yrs,2008,94846,19,20.03,24,25.3,0,0.0,0,0.0
17825,Females,Ohio,80-84 yrs,2008,151924,0,0.0,0,0.0,0,0.0,0,0.0
17826,Males,Ohio,85+ yrs,2008,67296,17,25.26,23,34.18,0,0.0,0,0.0
17827,Females,Ohio,85+ yrs,2008,151356,0,0.0,0,0.0,0,0.0,0,0.0
17828,Males,Oklahoma,00-04 yrs,2008,131767,0,0.0,0,0.0,0,0.0,0,0.0
17829,Females,Oklahoma,00-04 yrs,2008,126049,0,0.0,0,0.0,0,0.0,0,0.0
17830,Males,Oklahoma,05-09 yrs,2008,128413,0,0.0,0,0.0,0,0.0,0,0.0
17831,Females,Oklahoma,05-09 yrs,2008,121640,0,0.0,0,0.0,0,0.0,0,0.0
17832,Males,Oklahoma,10-14 yrs,2008,126915,0,0.0,0,0.0,0,0.0,0,0.0
17833,Females,Oklahoma,10-14 yrs,2008,120266,0,0.0,0,0.0,0,0.0,0,0.0
17834,Males,Oklahoma,15-19 yrs,2008,136462,15,10.99,24,17.59,20,14.66,23,16.85
17835,Females,Oklahoma,15-19 yrs,2008,129559,0,0.0,0,0.0,0,0.0,0,0.0
17836,Males,Oklahoma,20-24 yrs,2008,137983,22,15.94,34,24.64,16,11.6,22,15.94
17837,Females,Oklahoma,20-24 yrs,2008,130409,0,0.0,10,7.67,0,0.0,0,0.0
17838,Males,Oklahoma,25-29 yrs,2008,131188,28,21.34,47,35.83,22,16.77,28,21.34
17839,Females,Oklahoma,25-29 yrs,2008,126175,0,0.0,0,0.0,0,0.0,0,0.0
17840,Males,Oklahoma,30-34 yrs,2008,115727,18,15.55,32,27.65,19,16.42,23,19.87
17841,Females,Oklahoma,30-34 yrs,2008,111243,0,0.0,0,0.0,0,0.0,0,0.0
17842,Males,Oklahoma,35-39 yrs,2008,116886,27,23.1,49,41.92,12,10.27,17,14.54
17843,Females,Oklahoma,35-39 yrs,2008,115163,0,0.0,11,9.55,0,0.0,0,0.0
17844,Males,Oklahoma,40-44 yrs,2008,116756,12,10.28,36,30.83,10,8.56,17,14.56
17845,Females,Oklahoma,40-44 yrs,2008,116098,0,0.0,0,0.0,0,0.0,12,10.34
17846,Males,Oklahoma,45-49 yrs,2008,131803,33,25.04,54,40.97,0,0.0,17,12.9
17847,Females,Oklahoma,45-49 yrs,2008,133431,0,0.0,15,11.24,0,0.0,0,0.0
17848,Males,Oklahoma,50-54 yrs,2008,126786,28,22.08,46,36.28,0,0.0,0,0.0
17849,Females,Oklahoma,50-54 yrs,2008,131184,11,8.39,21,16.01,0,0.0,0,0.0
17850,Males,Oklahoma,55-59 yrs,2008,109429,21,19.19,36,32.9,0,0.0,0,0.0
17851,Females,Oklahoma,55-59 yrs,2008,115764,0,0.0,0,0.0,0,0.0,0,0.0
17852,Males,Oklahoma,60-64 yrs,2008,92295,25,27.09,27,29.25,0,0.0,0,0.0
17853,Females,Oklahoma,60-64 yrs,2008,99350,0,0.0,0,0.0,0,0.0,0,0.0
17854,Males,Oklahoma,65-69 yrs,2008,70459,21,29.8,23,32.64,0,0.0,0,0.0
17855,Females,Oklahoma,65-69 yrs,2008,79306,0,0.0,0,0.0,0,0.0,0,0.0
17856,Males,Oklahoma,70-74 yrs,2008,54124,13,24.02,16,29.56,0,0.0,0,0.0
17857,Females,Oklahoma,70-74 yrs,2008,63906,0,0.0,0,0.0,0,0.0,0,0.0
17858,Males,Oklahoma,75-79 yrs,2008,40451,17,42.03,18,44.5,0,0.0,0,0.0
17859,Females,Oklahoma,75-79 yrs,2008,53177,0,0.0,0,0.0,0,0.0,0,0.0
17860,Males,Oklahoma,80-84 yrs,2008,27688,13,46.95,13,46.95,0,0.0,0,0.0
17861,Females,Oklahoma,80-84 yrs,2008,41514,0,0.0,0,0.0,0,0.0,0,0.0
17862,Males,Oklahoma,85+ yrs,2008,19073,0,0.0,0,0.0,0,0.0,0,0.0
17863,Females,Oklahoma,85+ yrs,2008,40537,0,0.0,0,0.0,0,0.0,0,0.0
17864,Males,Oregon,00-04 yrs,2008,120840,0,0.0,0,0.0,0,0.0,0,0.0
17865,Females,Oregon,00-04 yrs,2008,115213,0,0.0,0,0.0,0,0.0,0,0.0
17866,Males,Oregon,05-09 yrs,2008,119891,0,0.0,0,0.0,0,0.0,0,0.0
17867,Females,Oregon,05-09 yrs,2008,114626,0,0.0,0,0.0,0,0.0,0,0.0
17868,Males,Oregon,10-14 yrs,2008,123483,0,0.0,0,0.0,0,0.0,0,0.0
17869,Females,Oregon,10-14 yrs,2008,117935,0,0.0,0,0.0,0,0.0,0,0.0
17870,Males,Oregon,15-19 yrs,2008,133296,10,7.5,21,15.75,0,0.0,0,0.0
17871,Females,Oregon,15-19 yrs,2008,125771,0,0.0,0,0.0,0,0.0,0,0.0
17872,Males,Oregon,20-24 yrs,2008,127455,18,14.12,30,23.54,0,0.0,11,8.63
17873,Females,Oregon,20-24 yrs,2008,124033,0,0.0,0,0.0,0,0.0,0,0.0
17874,Males,Oregon,25-29 yrs,2008,131481,24,18.25,37,28.14,10,7.61,13,9.89
17875,Females,Oregon,25-29 yrs,2008,129819,0,0.0,0,0.0,0,0.0,0,0.0
17876,Males,Oregon,30-34 yrs,2008,126866,0,0.0,23,18.13,0,0.0,11,8.67
17877,Females,Oregon,30-34 yrs,2008,121654,0,0.0,10,8.22,0,0.0,0,0.0
17878,Males,Oregon,35-39 yrs,2008,130479,17,13.03,32,24.53,0,0.0,15,11.5
17879,Females,Oregon,35-39 yrs,2008,125853,0,0.0,16,12.71,0,0.0,0,0.0
17880,Males,Oregon,40-44 yrs,2008,124309,16,12.87,36,28.96,0,0.0,0,0.0
17881,Females,Oregon,40-44 yrs,2008,122098,10,8.19,19,15.56,0,0.0,0,0.0
17882,Males,Oregon,45-49 yrs,2008,133083,34,25.55,60,45.08,0,0.0,0,0.0
17883,Females,Oregon,45-49 yrs,2008,136279,0,0.0,20,14.68,0,0.0,0,0.0
17884,Males,Oregon,50-54 yrs,2008,136550,27,19.77,50,36.62,0,0.0,0,0.0
17885,Females,Oregon,50-54 yrs,2008,143074,0,0.0,12,8.39,0,0.0,0,0.0
17886,Males,Oregon,55-59 yrs,2008,128874,36,27.93,56,43.45,0,0.0,0,0.0
17887,Females,Oregon,55-59 yrs,2008,134851,0,0.0,0,0.0,0,0.0,0,0.0
17888,Males,Oregon,60-64 yrs,2008,104112,19,18.25,28,26.89,0,0.0,0,0.0
17889,Females,Oregon,60-64 yrs,2008,108779,0,0.0,0,0.0,0,0.0,0,0.0
17890,Males,Oregon,65-69 yrs,2008,74450,16,21.49,20,26.86,0,0.0,0,0.0
17891,Females,Oregon,65-69 yrs,2008,79815,0,0.0,0,0.0,0,0.0,0,0.0
17892,Males,Oregon,70-74 yrs,2008,53288,15,28.15,16,30.03,0,0.0,0,0.0
17893,Females,Oregon,70-74 yrs,2008,59609,0,0.0,0,0.0,0,0.0,0,0.0
17894,Males,Oregon,75-79 yrs,2008,40487,13,32.11,14,34.58,0,0.0,0,0.0
17895,Females,Oregon,75-79 yrs,2008,50903,0,0.0,0,0.0,0,0.0,0,0.0
17896,Males,Oregon,80-84 yrs,2008,31058,0,0.0,10,32.2,0,0.0,0,0.0
17897,Females,Oregon,80-84 yrs,2008,44455,0,0.0,0,0.0,0,0.0,0,0.0
17898,Males,Oregon,85+ yrs,2008,25211,16,63.46,18,71.4,0,0.0,0,0.0
17899,Females,Oregon,85+ yrs,2008,48768,0,0.0,0,0.0,0,0.0,0,0.0
17900,Males,Pennsylvania,00-04 yrs,2008,372633,0,0.0,0,0.0,0,0.0,14,3.76
17901,Females,Pennsylvania,00-04 yrs,2008,356998,0,0.0,0,0.0,0,0.0,0,0.0
17902,Males,Pennsylvania,05-09 yrs,2008,382467,0,0.0,0,0.0,0,0.0,0,0.0
17903,Females,Pennsylvania,05-09 yrs,2008,366925,0,0.0,0,0.0,0,0.0,0,0.0
17904,Males,Pennsylvania,10-14 yrs,2008,414040,0,0.0,0,0.0,0,0.0,0,0.0
17905,Females,Pennsylvania,10-14 yrs,2008,393652,0,0.0,0,0.0,0,0.0,0,0.0
17906,Males,Pennsylvania,15-19 yrs,2008,471328,21,4.46,45,9.55,75,15.91,82,17.4
17907,Females,Pennsylvania,15-19 yrs,2008,450765,0,0.0,12,2.66,0,0.0,11,2.44
17908,Males,Pennsylvania,20-24 yrs,2008,428079,45,10.51,91,21.26,111,25.93,125,29.2
17909,Females,Pennsylvania,20-24 yrs,2008,415994,0,0.0,18,4.33,11,2.64,15,3.61
17910,Males,Pennsylvania,25-29 yrs,2008,388921,41,10.54,96,24.68,87,22.37,94,24.17
17911,Females,Pennsylvania,25-29 yrs,2008,386943,0,0.0,23,5.94,0,0.0,0,0.0
17912,Males,Pennsylvania,30-34 yrs,2008,351714,44,12.51,88,25.02,67,19.05,76,21.61
17913,Females,Pennsylvania,30-34 yrs,2008,353354,11,3.11,24,6.79,0,0.0,0,0.0
17914,Males,Pennsylvania,35-39 yrs,2008,401804,45,11.2,102,25.39,45,11.2,55,13.69
17915,Females,Pennsylvania,35-39 yrs,2008,405884,0,0.0,21,5.17,10,2.46,16,3.94
17916,Males,Pennsylvania,40-44 yrs,2008,437867,67,15.3,144,32.89,29,6.62,40,9.14
17917,Females,Pennsylvania,40-44 yrs,2008,447314,0,0.0,23,5.14,0,0.0,0,0.0
17918,Males,Pennsylvania,45-49 yrs,2008,479839,84,17.51,165,34.39,23,4.79,31,6.46
17919,Females,Pennsylvania,45-49 yrs,2008,495755,0,0.0,30,6.05,0,0.0,14,2.82
17920,Males,Pennsylvania,50-54 yrs,2008,473441,84,17.74,145,30.63,12,2.53,21,4.44
17921,Females,Pennsylvania,50-54 yrs,2008,488792,13,2.66,44,9.0,0,0.0,0,0.0
17922,Males,Pennsylvania,55-59 yrs,2008,409611,65,15.87,103,25.15,0,0.0,11,2.69
17923,Females,Pennsylvania,55-59 yrs,2008,428995,10,2.33,23,5.36,0,0.0,0,0.0
17924,Males,Pennsylvania,60-64 yrs,2008,326033,49,15.03,74,22.7,0,0.0,12,3.68
17925,Females,Pennsylvania,60-64 yrs,2008,353725,0,0.0,17,4.81,0,0.0,0,0.0
17926,Males,Pennsylvania,65-69 yrs,2008,244339,43,17.6,59,24.15,0,0.0,0,0.0
17927,Females,Pennsylvania,65-69 yrs,2008,278711,0,0.0,15,5.38,0,0.0,0,0.0
17928,Males,Pennsylvania,70-74 yrs,2008,186908,37,19.8,44,23.54,0,0.0,0,0.0
17929,Females,Pennsylvania,70-74 yrs,2008,231578,0,0.0,0,0.0,0,0.0,0,0.0
17930,Males,Pennsylvania,75-79 yrs,2008,158621,29,18.28,39,24.59,0,0.0,0,0.0
17931,Females,Pennsylvania,75-79 yrs,2008,219185,0,0.0,0,0.0,0,0.0,0,0.0
17932,Males,Pennsylvania,80-84 yrs,2008,122156,27,22.1,35,28.65,0,0.0,0,0.0
17933,Females,Pennsylvania,80-84 yrs,2008,196447,0,0.0,0,0.0,0,0.0,0,0.0
17934,Males,Pennsylvania,85+ yrs,2008,89189,23,25.79,28,31.39,0,0.0,0,0.0
17935,Females,Pennsylvania,85+ yrs,2008,202278,0,0.0,0,0.0,0,0.0,0,0.0
17936,Males,Rhode Island,00-04 yrs,2008,30161,0,0.0,0,0.0,0,0.0,0,0.0
17937,Females,Rhode Island,00-04 yrs,2008,28920,0,0.0,0,0.0,0,0.0,0,0.0
17938,Males,Rhode Island,05-09 yrs,2008,31316,0,0.0,0,0.0,0,0.0,0,0.0
17939,Females,Rhode Island,05-09 yrs,2008,29658,0,0.0,0,0.0,0,0.0,0,0.0
17940,Males,Rhode Island,10-14 yrs,2008,33791,0,0.0,0,0.0,0,0.0,0,0.0
17941,Females,Rhode Island,10-14 yrs,2008,32183,0,0.0,0,0.0,0,0.0,0,0.0
17942,Males,Rhode Island,15-19 yrs,2008,41419,0,0.0,0,0.0,0,0.0,0,0.0
17943,Females,Rhode Island,15-19 yrs,2008,40684,0,0.0,0,0.0,0,0.0,0,0.0
17944,Males,Rhode Island,20-24 yrs,2008,40472,0,0.0,0,0.0,0,0.0,0,0.0
17945,Females,Rhode Island,20-24 yrs,2008,39604,0,0.0,0,0.0,0,0.0,0,0.0
17946,Males,Rhode Island,25-29 yrs,2008,33217,0,0.0,0,0.0,0,0.0,0,0.0
17947,Females,Rhode Island,25-29 yrs,2008,33410,0,0.0,0,0.0,0,0.0,0,0.0
17948,Males,Rhode Island,30-34 yrs,2008,29929,0,0.0,0,0.0,0,0.0,0,0.0
17949,Females,Rhode Island,30-34 yrs,2008,30632,0,0.0,0,0.0,0,0.0,0,0.0
17950,Males,Rhode Island,35-39 yrs,2008,33550,0,0.0,0,0.0,0,0.0,0,0.0
17951,Females,Rhode Island,35-39 yrs,2008,35313,0,0.0,0,0.0,0,0.0,0,0.0
17952,Males,Rhode Island,40-44 yrs,2008,37566,0,0.0,0,0.0,0,0.0,0,0.0
17953,Females,Rhode Island,40-44 yrs,2008,38994,0,0.0,0,0.0,0,0.0,0,0.0
17954,Males,Rhode Island,45-49 yrs,2008,40044,0,0.0,0,0.0,0,0.0,0,0.0
17955,Females,Rhode Island,45-49 yrs,2008,42816,0,0.0,0,0.0,0,0.0,0,0.0
17956,Males,Rhode Island,50-54 yrs,2008,38274,0,0.0,14,36.58,0,0.0,0,0.0
17957,Females,Rhode Island,50-54 yrs,2008,40973,0,0.0,0,0.0,0,0.0,0,0.0
17958,Males,Rhode Island,55-59 yrs,2008,32560,0,0.0,11,33.78,0,0.0,0,0.0
17959,Females,Rhode Island,55-59 yrs,2008,34635,0,0.0,0,0.0,0,0.0,0,0.0
17960,Males,Rhode Island,60-64 yrs,2008,26485,0,0.0,0,0.0,0,0.0,0,0.0
17961,Females,Rhode Island,60-64 yrs,2008,28695,0,0.0,0,0.0,0,0.0,0,0.0
17962,Males,Rhode Island,65-69 yrs,2008,18498,0,0.0,0,0.0,0,0.0,0,0.0
17963,Females,Rhode Island,65-69 yrs,2008,21270,0,0.0,0,0.0,0,0.0,0,0.0
17964,Males,Rhode Island,70-74 yrs,2008,13565,0,0.0,0,0.0,0,0.0,0,0.0
17965,Females,Rhode Island,70-74 yrs,2008,17082,0,0.0,0,0.0,0,0.0,0,0.0
17966,Males,Rhode Island,75-79 yrs,2008,11503,0,0.0,0,0.0,0,0.0,0,0.0
17967,Females,Rhode Island,75-79 yrs,2008,16573,0,0.0,0,0.0,0,0.0,0,0.0
17968,Males,Rhode Island,80-84 yrs,2008,9547,0,0.0,0,0.0,0,0.0,0,0.0
17969,Females,Rhode Island,80-84 yrs,2008,15981,0,0.0,0,0.0,0,0.0,0,0.0
17970,Males,Rhode Island,85+ yrs,2008,7694,0,0.0,0,0.0,0,0.0,0,0.0
17971,Females,Rhode Island,85+ yrs,2008,17989,0,0.0,0,0.0,0,0.0,0,0.0
17972,Males,South Carolina,00-04 yrs,2008,152301,0,0.0,0,0.0,0,0.0,0,0.0
17973,Females,South Carolina,00-04 yrs,2008,147430,0,0.0,0,0.0,0,0.0,0,0.0
17974,Males,South Carolina,05-09 yrs,2008,147488,0,0.0,0,0.0,0,0.0,0,0.0
17975,Females,South Carolina,05-09 yrs,2008,142897,0,0.0,0,0.0,0,0.0,0,0.0
17976,Males,South Carolina,10-14 yrs,2008,150633,0,0.0,0,0.0,0,0.0,0,0.0
17977,Females,South Carolina,10-14 yrs,2008,142989,0,0.0,0,0.0,0,0.0,0,0.0
17978,Males,South Carolina,15-19 yrs,2008,170517,13,7.62,27,15.83,25,14.66,27,15.83
17979,Females,South Carolina,15-19 yrs,2008,162752,0,0.0,0,0.0,0,0.0,0,0.0
17980,Males,South Carolina,20-24 yrs,2008,162531,32,19.69,48,29.53,44,27.07,50,30.76
17981,Females,South Carolina,20-24 yrs,2008,157128,0,0.0,0,0.0,0,0.0,0,0.0
17982,Males,South Carolina,25-29 yrs,2008,150248,19,12.65,25,16.64,45,29.95,50,33.28
17983,Females,South Carolina,25-29 yrs,2008,152567,0,0.0,0,0.0,0,0.0,0,0.0
17984,Males,South Carolina,30-34 yrs,2008,138033,13,9.42,32,23.18,28,20.29,34,24.63
17985,Females,South Carolina,30-34 yrs,2008,139741,0,0.0,0,0.0,0,0.0,0,0.0
17986,Males,South Carolina,35-39 yrs,2008,150446,15,9.97,33,21.93,20,13.29,24,15.95
17987,Females,South Carolina,35-39 yrs,2008,153960,0,0.0,11,7.14,0,0.0,0,0.0
17988,Males,South Carolina,40-44 yrs,2008,152605,17,11.14,31,20.31,13,8.52,18,11.8
17989,Females,South Carolina,40-44 yrs,2008,159065,0,0.0,12,7.54,0,0.0,10,6.29
17990,Males,South Carolina,45-49 yrs,2008,160162,23,14.36,41,25.6,0,0.0,22,13.74
17991,Females,South Carolina,45-49 yrs,2008,169016,0,0.0,15,8.87,0,0.0,0,0.0
17992,Males,South Carolina,50-54 yrs,2008,152762,32,20.95,56,36.66,15,9.82,21,13.75
17993,Females,South Carolina,50-54 yrs,2008,166033,0,0.0,15,9.03,0,0.0,0,0.0
17994,Males,South Carolina,55-59 yrs,2008,138963,28,20.15,43,30.94,0,0.0,14,10.07
17995,Females,South Carolina,55-59 yrs,2008,154775,0,0.0,10,6.46,0,0.0,0,0.0
17996,Males,South Carolina,60-64 yrs,2008,122041,34,27.86,40,32.78,0,0.0,0,0.0
17997,Females,South Carolina,60-64 yrs,2008,134935,0,0.0,0,0.0,0,0.0,0,0.0
17998,Males,South Carolina,65-69 yrs,2008,92793,26,28.02,26,28.02,0,0.0,0,0.0
17999,Females,South Carolina,65-69 yrs,2008,104251,0,0.0,0,0.0,0,0.0,0,0.0
18000,Males,South Carolina,70-74 yrs,2008,66381,17,25.61,17,25.61,0,0.0,0,0.0
18001,Females,South Carolina,70-74 yrs,2008,79398,0,0.0,0,0.0,0,0.0,0,0.0
18002,Males,South Carolina,75-79 yrs,2008,46748,12,25.67,12,25.67,0,0.0,0,0.0
18003,Females,South Carolina,75-79 yrs,2008,62564,0,0.0,0,0.0,0,0.0,0,0.0
18004,Males,South Carolina,80-84 yrs,2008,29591,12,40.55,13,43.93,0,0.0,0,0.0
18005,Females,South Carolina,80-84 yrs,2008,48657,0,0.0,0,0.0,0,0.0,0,0.0
18006,Males,South Carolina,85+ yrs,2008,19706,0,0.0,0,0.0,0,0.0,0,0.0
18007,Females,South Carolina,85+ yrs,2008,46889,0,0.0,0,0.0,0,0.0,0,0.0
18008,Males,South Dakota,00-04 yrs,2008,29565,0,0.0,0,0.0,0,0.0,0,0.0
18009,Females,South Dakota,00-04 yrs,2008,28180,0,0.0,0,0.0,0,0.0,0,0.0
18010,Males,South Dakota,05-09 yrs,2008,27572,0,0.0,0,0.0,0,0.0,0,0.0
18011,Females,South Dakota,05-09 yrs,2008,26071,0,0.0,0,0.0,0,0.0,0,0.0
18012,Males,South Dakota,10-14 yrs,2008,27531,0,0.0,0,0.0,0,0.0,0,0.0
18013,Females,South Dakota,10-14 yrs,2008,26375,0,0.0,0,0.0,0,0.0,0,0.0
18014,Males,South Dakota,15-19 yrs,2008,30205,0,0.0,14,46.35,0,0.0,0,0.0
18015,Females,South Dakota,15-19 yrs,2008,28588,0,0.0,0,0.0,0,0.0,0,0.0
18016,Males,South Dakota,20-24 yrs,2008,29956,0,0.0,15,50.07,0,0.0,0,0.0
18017,Females,South Dakota,20-24 yrs,2008,28037,0,0.0,0,0.0,0,0.0,0,0.0
18018,Males,South Dakota,25-29 yrs,2008,27459,0,0.0,10,36.42,0,0.0,0,0.0
18019,Females,South Dakota,25-29 yrs,2008,25469,0,0.0,0,0.0,0,0.0,0,0.0
18020,Males,South Dakota,30-34 yrs,2008,23747,0,0.0,0,0.0,0,0.0,0,0.0
18021,Females,South Dakota,30-34 yrs,2008,22830,0,0.0,0,0.0,0,0.0,0,0.0
18022,Males,South Dakota,35-39 yrs,2008,23449,0,0.0,12,51.17,0,0.0,0,0.0
18023,Females,South Dakota,35-39 yrs,2008,22677,0,0.0,0,0.0,0,0.0,0,0.0
18024,Males,South Dakota,40-44 yrs,2008,25130,0,0.0,0,0.0,0,0.0,0,0.0
18025,Females,South Dakota,40-44 yrs,2008,24275,0,0.0,0,0.0,0,0.0,0,0.0
18026,Males,South Dakota,45-49 yrs,2008,29557,0,0.0,0,0.0,0,0.0,0,0.0
18027,Females,South Dakota,45-49 yrs,2008,29345,0,0.0,0,0.0,0,0.0,0,0.0
18028,Males,South Dakota,50-54 yrs,2008,29387,0,0.0,0,0.0,0,0.0,0,0.0
18029,Females,South Dakota,50-54 yrs,2008,28993,0,0.0,0,0.0,0,0.0,0,0.0
18030,Males,South Dakota,55-59 yrs,2008,26103,0,0.0,0,0.0,0,0.0,0,0.0
18031,Females,South Dakota,55-59 yrs,2008,25136,0,0.0,0,0.0,0,0.0,0,0.0
18032,Males,South Dakota,60-64 yrs,2008,19903,0,0.0,0,0.0,0,0.0,0,0.0
18033,Females,South Dakota,60-64 yrs,2008,19709,0,0.0,0,0.0,0,0.0,0,0.0
18034,Males,South Dakota,65-69 yrs,2008,14646,0,0.0,0,0.0,0,0.0,0,0.0
18035,Females,South Dakota,65-69 yrs,2008,15510,0,0.0,0,0.0,0,0.0,0,0.0
18036,Males,South Dakota,70-74 yrs,2008,11608,0,0.0,0,0.0,0,0.0,0,0.0
18037,Females,South Dakota,70-74 yrs,2008,13278,0,0.0,0,0.0,0,0.0,0,0.0
18038,Males,South Dakota,75-79 yrs,2008,9638,0,0.0,0,0.0,0,0.0,0,0.0
18039,Females,South Dakota,75-79 yrs,2008,12509,0,0.0,0,0.0,0,0.0,0,0.0
18040,Males,South Dakota,80-84 yrs,2008,7593,0,0.0,0,0.0,0,0.0,0,0.0
18041,Females,South Dakota,80-84 yrs,2008,10582,0,0.0,0,0.0,0,0.0,0,0.0
18042,Males,South Dakota,85+ yrs,2008,5839,0,0.0,0,0.0,0,0.0,0,0.0
18043,Females,South Dakota,85+ yrs,2008,12672,0,0.0,0,0.0,0,0.0,0,0.0
18044,Males,Tennessee,00-04 yrs,2008,207673,0,0.0,0,0.0,0,0.0,12,5.78
18045,Females,Tennessee,00-04 yrs,2008,199296,0,0.0,0,0.0,0,0.0,12,6.02
18046,Males,Tennessee,05-09 yrs,2008,209276,0,0.0,0,0.0,0,0.0,0,0.0
18047,Females,Tennessee,05-09 yrs,2008,200867,0,0.0,0,0.0,0,0.0,0,0.0
18048,Males,Tennessee,10-14 yrs,2008,213296,0,0.0,0,0.0,0,0.0,0,0.0
18049,Females,Tennessee,10-14 yrs,2008,202526,0,0.0,0,0.0,0,0.0,0,0.0
18050,Males,Tennessee,15-19 yrs,2008,223585,11,4.92,18,8.05,40,17.89,42,18.78
18051,Females,Tennessee,15-19 yrs,2008,213859,0,0.0,0,0.0,0,0.0,0,0.0
